2025-06-24 17:52:52, 電壓: 0.64V, pH: 2.23, ORP: 1368mV
2025-06-24 18:32:43, 電壓: 0.62V, pH: 2.18, ORP: 1382mV
2025-06-24 18:32:43, 電壓: 0.64V, pH: 2.22, ORP: 1373mV
2025-06-24 18:32:44, 電壓: 0.63V, pH: 2.22, ORP: 1372mV
2025-06-24 18:32:45, 電壓: 0.65V, pH: 2.29, ORP: 1356mV
2025-06-24 18:32:46, 電壓: 0.63V, pH: 2.20, ORP: 1375mV
2025-06-24 18:32:47, 電壓: 0.64V, pH: 2.24, ORP: 1365mV
2025-06-24 18:32:47, 電壓: 0.63V, pH: 2.19, ORP: 1381mV
2025-06-24 18:32:48, 電壓: 0.64V, pH: 2.26, ORP: 1366mV
2025-06-24 18:32:49, 電壓: 0.62V, pH: 2.18, ORP: 1382mV
2025-06-24 18:32:50, 電壓: 0.64V, pH: 2.23, ORP: 1372mV
2025-06-24 18:32:51, 電壓: 0.63V, pH: 2.22, ORP: 1370mV
2025-06-24 18:32:51, 電壓: 0.64V, pH: 2.22, ORP: 1368mV
2025-06-24 18:32:52, 電壓: 0.63V, pH: 2.21, ORP: 1371mV
2025-06-24 18:32:53, 電壓: 0.64V, pH: 2.25, ORP: 1365mV
2025-06-24 18:32:54, 電壓: 0.63V, pH: 2.19, ORP: 1383mV
2025-06-24 18:32:55, 電壓: 0.64V, pH: 2.23, ORP: 1371mV
2025-06-24 18:32:55, 電壓: 0.63V, pH: 2.20, ORP: 1378mV
2025-06-24 18:32:56, 電壓: 0.64V, pH: 2.24, ORP: 1366mV
2025-06-24 18:32:57, 電壓: 0.63V, pH: 2.20, ORP: 1374mV
2025-06-24 18:32:58, 電壓: 0.63V, pH: 2.22, ORP: 1369mV
2025-06-24 18:32:59, 電壓: 0.62V, pH: 2.17, ORP: 1387mV
2025-06-24 18:32:59, 電壓: 0.63V, pH: 2.19, ORP: 1379mV
2025-06-24 18:33:00, 電壓: 0.63V, pH: 2.20, ORP: 1374mV
2025-06-24 18:33:01, 電壓: 0.65V, pH: 2.28, ORP: 1357mV
2025-06-24 18:33:02, 電壓: 0.63V, pH: 2.21, ORP: 1372mV
2025-06-24 18:33:03, 電壓: 0.64V, pH: 2.24, ORP: 1371mV
2025-06-24 18:33:04, 電壓: 0.62V, pH: 2.17, ORP: 1387mV
2025-06-24 18:33:04, 電壓: 0.65V, pH: 2.27, ORP: 1361mV
2025-06-24 18:33:05, 電壓: 0.64V, pH: 2.23, ORP: 1369mV
2025-06-24 18:33:06, 電壓: 0.64V, pH: 2.24, ORP: 1365mV
2025-06-24 18:33:07, 電壓: 0.62V, pH: 2.18, ORP: 1383mV
2025-06-24 18:33:08, 電壓: 0.63V, pH: 2.22, ORP: 1377mV
2025-06-24 18:33:08, 電壓: 0.63V, pH: 2.20, ORP: 1377mV
2025-06-24 18:33:09, 電壓: 0.65V, pH: 2.28, ORP: 1356mV
2025-06-24 18:33:10, 電壓: 0.63V, pH: 2.21, ORP: 1372mV
2025-06-24 18:33:11, 電壓: 0.64V, pH: 2.25, ORP: 1361mV
2025-06-24 18:33:12, 電壓: 0.63V, pH: 2.20, ORP: 1380mV
2025-06-24 18:33:12, 電壓: 0.63V, pH: 2.22, ORP: 1376mV
2025-06-24 18:33:13, 電壓: 0.62V, pH: 2.17, ORP: 1387mV
2025-06-24 18:33:14, 電壓: 0.63V, pH: 2.21, ORP: 1375mV
2025-06-24 18:33:15, 電壓: 0.63V, pH: 2.21, ORP: 1375mV
2025-06-24 18:33:16, 電壓: 0.64V, pH: 2.23, ORP: 1368mV
2025-06-24 18:33:16, 電壓: 0.64V, pH: 2.24, ORP: 1366mV
2025-06-24 18:33:17, 電壓: 0.64V, pH: 2.23, ORP: 1368mV
2025-06-24 18:33:18, 電壓: 0.63V, pH: 2.21, ORP: 1371mV
2025-06-24 18:33:19, 電壓: 0.63V, pH: 2.21, ORP: 1373mV
2025-06-24 18:33:20, 電壓: 0.63V, pH: 2.19, ORP: 1382mV
2025-06-24 18:33:20, 電壓: 0.62V, pH: 2.17, ORP: 1388mV
2025-06-24 18:33:21, 電壓: 0.62V, pH: 2.17, ORP: 1385mV
2025-06-24 18:33:22, 電壓: 0.62V, pH: 2.18, ORP: 1384mV
2025-06-24 18:33:23, 電壓: 0.64V, pH: 2.26, ORP: 1365mV
2025-06-24 18:33:24, 電壓: 0.64V, pH: 2.25, ORP: 1364mV
2025-06-24 18:33:24, 電壓: 0.65V, pH: 2.28, ORP: 1358mV
2025-06-24 18:33:25, 電壓: 0.63V, pH: 2.20, ORP: 1375mV
2025-06-24 18:33:26, 電壓: 0.64V, pH: 2.24, ORP: 1367mV
2025-06-24 18:33:27, 電壓: 0.62V, pH: 2.18, ORP: 1386mV
2025-06-24 18:33:28, 電壓: 0.63V, pH: 2.20, ORP: 1381mV
2025-06-24 18:33:28, 電壓: 0.63V, pH: 2.19, ORP: 1380mV
2025-06-24 18:33:29, 電壓: 0.64V, pH: 2.24, ORP: 1368mV
2025-06-24 18:33:30, 電壓: 0.63V, pH: 2.22, ORP: 1369mV
2025-06-24 18:33:31, 電壓: 0.65V, pH: 2.29, ORP: 1355mV
2025-06-24 18:33:32, 電壓: 0.63V, pH: 2.19, ORP: 1377mV
2025-06-24 18:33:32, 電壓: 0.64V, pH: 2.24, ORP: 1366mV
2025-06-24 18:33:33, 電壓: 0.62V, pH: 2.18, ORP: 1387mV
2025-06-24 18:33:34, 電壓: 0.63V, pH: 2.21, ORP: 1376mV
2025-06-24 18:33:35, 電壓: 0.62V, pH: 2.18, ORP: 1381mV
2025-06-24 18:33:36, 電壓: 0.64V, pH: 2.24, ORP: 1370mV
2025-06-24 18:33:36, 電壓: 0.63V, pH: 2.21, ORP: 1373mV
2025-06-24 18:33:37, 電壓: 0.65V, pH: 2.27, ORP: 1359mV
2025-06-24 18:33:38, 電壓: 0.63V, pH: 2.22, ORP: 1369mV
2025-06-24 18:33:39, 電壓: 0.64V, pH: 2.25, ORP: 1367mV
2025-06-24 18:33:40, 電壓: 0.62V, pH: 2.17, ORP: 1386mV
2025-06-24 18:33:40, 電壓: 0.63V, pH: 2.20, ORP: 1380mV
2025-06-24 18:33:41, 電壓: 0.63V, pH: 2.21, ORP: 1374mV
2025-06-24 18:33:42, 電壓: 0.64V, pH: 2.25, ORP: 1362mV
2025-06-24 18:33:43, 電壓: 0.63V, pH: 2.21, ORP: 1374mV
2025-06-24 18:33:44, 電壓: 0.64V, pH: 2.25, ORP: 1362mV
2025-06-24 18:33:44, 電壓: 0.63V, pH: 2.19, ORP: 1380mV
2025-06-24 18:33:45, 電壓: 0.64V, pH: 2.23, ORP: 1372mV
2025-06-24 18:33:46, 電壓: 0.63V, pH: 2.21, ORP: 1376mV
2025-06-24 18:33:47, 電壓: 0.64V, pH: 2.25, ORP: 1366mV
2025-06-24 18:33:48, 電壓: 0.64V, pH: 2.24, ORP: 1368mV
2025-06-24 18:33:48, 電壓: 0.64V, pH: 2.25, ORP: 1362mV
2025-06-24 18:33:49, 電壓: 0.62V, pH: 2.18, ORP: 1384mV
2025-06-24 18:33:50, 電壓: 0.63V, pH: 2.19, ORP: 1380mV
2025-06-24 18:33:51, 電壓: 0.63V, pH: 2.20, ORP: 1377mV
2025-06-24 18:33:52, 電壓: 0.64V, pH: 2.23, ORP: 1369mV
2025-06-24 18:33:52, 電壓: 0.63V, pH: 2.19, ORP: 1379mV
2025-06-24 18:33:53, 電壓: 0.63V, pH: 2.22, ORP: 1376mV
2025-06-24 18:33:54, 電壓: 0.63V, pH: 2.19, ORP: 1381mV
2025-06-24 18:33:55, 電壓: 0.65V, pH: 2.29, ORP: 1356mV
2025-06-24 18:33:56, 電壓: 0.63V, pH: 2.19, ORP: 1378mV
2025-06-24 18:33:56, 電壓: 0.64V, pH: 2.23, ORP: 1373mV
2025-06-24 18:33:57, 電壓: 0.62V, pH: 2.17, ORP: 1385mV
2025-06-24 18:33:58, 電壓: 0.65V, pH: 2.28, ORP: 1358mV
2025-06-24 18:33:59, 電壓: 0.63V, pH: 2.20, ORP: 1376mV
2025-06-24 18:34:00, 電壓: 0.63V, pH: 2.21, ORP: 1375mV
2025-06-24 18:34:00, 電壓: 0.62V, pH: 2.16, ORP: 1392mV
2025-06-24 18:34:01, 電壓: 0.63V, pH: 2.22, ORP: 1375mV
2025-06-24 18:34:02, 電壓: 0.63V, pH: 2.21, ORP: 1372mV
2025-06-24 18:34:03, 電壓: 0.64V, pH: 2.22, ORP: 1370mV
2025-06-24 18:34:04, 電壓: 0.63V, pH: 2.21, ORP: 1376mV
2025-06-24 18:34:04, 電壓: 0.63V, pH: 2.22, ORP: 1374mV
2025-06-24 18:34:05, 電壓: 0.64V, pH: 2.24, ORP: 1368mV
2025-06-24 18:34:06, 電壓: 0.64V, pH: 2.23, ORP: 1370mV
2025-06-24 18:34:07, 電壓: 0.63V, pH: 2.22, ORP: 1372mV
2025-06-24 18:34:08, 電壓: 0.63V, pH: 2.21, ORP: 1377mV
2025-06-24 18:34:08, 電壓: 0.64V, pH: 2.23, ORP: 1371mV
2025-06-24 18:34:09, 電壓: 0.63V, pH: 2.21, ORP: 1371mV
2025-06-24 18:34:10, 電壓: 0.64V, pH: 2.22, ORP: 1368mV
2025-06-24 18:34:11, 電壓: 0.63V, pH: 2.19, ORP: 1383mV
2025-06-24 18:34:12, 電壓: 0.64V, pH: 2.24, ORP: 1369mV
2025-06-24 18:34:12, 電壓: 0.63V, pH: 2.21, ORP: 1374mV
2025-06-24 18:34:13, 電壓: 0.65V, pH: 2.28, ORP: 1356mV
2025-06-24 18:34:14, 電壓: 0.63V, pH: 2.20, ORP: 1375mV
2025-06-24 18:34:15, 電壓: 0.64V, pH: 2.23, ORP: 1377mV
2025-06-24 18:34:16, 電壓: 0.63V, pH: 2.19, ORP: 1378mV
2025-06-24 18:34:16, 電壓: 0.65V, pH: 2.29, ORP: 1354mV
2025-06-24 18:34:17, 電壓: 0.63V, pH: 2.20, ORP: 1376mV
2025-06-24 18:34:18, 電壓: 0.64V, pH: 2.25, ORP: 1368mV
2025-06-24 18:34:19, 電壓: 0.62V, pH: 2.18, ORP: 1383mV
2025-06-24 18:34:20, 電壓: 0.65V, pH: 2.26, ORP: 1364mV
2025-06-24 18:34:20, 電壓: 0.63V, pH: 2.21, ORP: 1373mV
2025-06-24 18:34:21, 電壓: 0.63V, pH: 2.21, ORP: 1375mV
2025-06-24 18:34:22, 電壓: 0.62V, pH: 2.17, ORP: 1386mV
2025-06-24 18:34:23, 電壓: 0.65V, pH: 2.27, ORP: 1359mV
2025-06-24 18:34:24, 電壓: 0.64V, pH: 2.23, ORP: 1366mV
2025-06-24 18:34:24, 電壓: 0.64V, pH: 2.23, ORP: 1372mV
2025-06-24 18:34:25, 電壓: 0.63V, pH: 2.22, ORP: 1376mV
2025-06-24 18:34:26, 電壓: 0.65V, pH: 2.27, ORP: 1362mV
2025-06-24 18:34:27, 電壓: 0.65V, pH: 2.27, ORP: 1358mV
2025-06-24 18:34:28, 電壓: 0.64V, pH: 2.24, ORP: 1367mV
2025-06-24 18:34:28, 電壓: 0.63V, pH: 2.22, ORP: 1373mV
2025-06-24 18:34:29, 電壓: 0.63V, pH: 2.22, ORP: 1371mV
2025-06-24 18:34:30, 電壓: 0.65V, pH: 2.26, ORP: 1360mV
2025-06-24 18:34:31, 電壓: 0.63V, pH: 2.20, ORP: 1375mV
2025-06-24 18:34:32, 電壓: 0.64V, pH: 2.24, ORP: 1368mV
2025-06-24 18:34:33, 電壓: 0.63V, pH: 2.20, ORP: 1381mV
2025-06-24 18:34:33, 電壓: 0.66V, pH: 2.29, ORP: 1355mV
2025-06-24 18:34:34, 電壓: 0.63V, pH: 2.22, ORP: 1371mV
2025-06-24 18:34:35, 電壓: 0.64V, pH: 2.26, ORP: 1363mV
2025-06-24 18:34:36, 電壓: 0.62V, pH: 2.17, ORP: 1387mV
2025-06-24 18:34:36, 電壓: 0.64V, pH: 2.24, ORP: 1369mV
2025-06-24 18:34:37, 電壓: 0.63V, pH: 2.21, ORP: 1375mV
2025-06-24 18:34:38, 電壓: 0.64V, pH: 2.25, ORP: 1364mV
2025-06-24 18:34:39, 電壓: 0.63V, pH: 2.21, ORP: 1372mV
2025-06-24 18:34:40, 電壓: 0.64V, pH: 2.26, ORP: 1361mV
2025-06-24 18:34:40, 電壓: 0.63V, pH: 2.20, ORP: 1377mV
2025-06-24 18:34:41, 電壓: 0.64V, pH: 2.22, ORP: 1375mV
2025-06-24 18:34:42, 電壓: 0.62V, pH: 2.17, ORP: 1386mV
2025-06-24 18:34:43, 電壓: 0.64V, pH: 2.24, ORP: 1370mV
2025-06-24 18:34:44, 電壓: 0.63V, pH: 2.21, ORP: 1377mV
2025-06-24 18:34:45, 電壓: 0.64V, pH: 2.24, ORP: 1367mV
2025-06-24 18:34:45, 電壓: 0.64V, pH: 2.23, ORP: 1370mV
2025-06-24 18:34:46, 電壓: 0.64V, pH: 2.23, ORP: 1371mV
2025-06-24 18:34:47, 電壓: 0.64V, pH: 2.24, ORP: 1365mV
2025-06-24 18:34:48, 電壓: 0.64V, pH: 2.25, ORP: 1361mV
2025-06-24 18:34:49, 電壓: 0.64V, pH: 2.25, ORP: 1363mV
2025-06-24 18:34:49, 電壓: 0.63V, pH: 2.21, ORP: 1375mV
2025-06-24 18:34:50, 電壓: 0.64V, pH: 2.24, ORP: 1368mV
2025-06-24 18:34:51, 電壓: 0.62V, pH: 2.18, ORP: 1383mV
2025-06-24 18:34:52, 電壓: 0.63V, pH: 2.21, ORP: 1378mV
2025-06-24 18:34:53, 電壓: 0.63V, pH: 2.19, ORP: 1379mV
2025-06-24 18:34:53, 電壓: 0.64V, pH: 2.23, ORP: 1372mV
2025-06-24 18:34:54, 電壓: 0.63V, pH: 2.21, ORP: 1374mV
2025-06-24 18:34:55, 電壓: 0.65V, pH: 2.28, ORP: 1356mV
2025-06-24 18:34:56, 電壓: 0.64V, pH: 2.23, ORP: 1369mV
2025-06-24 18:34:57, 電壓: 0.64V, pH: 2.24, ORP: 1367mV
2025-06-24 18:34:57, 電壓: 0.63V, pH: 2.21, ORP: 1373mV
2025-06-24 18:34:58, 電壓: 0.63V, pH: 2.22, ORP: 1370mV
2025-06-24 18:34:59, 電壓: 0.63V, pH: 2.21, ORP: 1375mV
2025-06-24 18:35:00, 電壓: 0.64V, pH: 2.24, ORP: 1370mV
2025-06-24 18:35:01, 電壓: 0.63V, pH: 2.20, ORP: 1381mV
2025-06-24 18:35:01, 電壓: 0.63V, pH: 2.22, ORP: 1374mV
2025-06-24 18:35:02, 電壓: 0.64V, pH: 2.25, ORP: 1366mV
2025-06-24 18:35:03, 電壓: 0.64V, pH: 2.25, ORP: 1365mV
2025-06-24 18:35:04, 電壓: 0.65V, pH: 2.29, ORP: 1355mV
2025-06-24 18:35:05, 電壓: 0.63V, pH: 2.20, ORP: 1376mV
2025-06-24 18:35:05, 電壓: 0.63V, pH: 2.21, ORP: 1373mV
2025-06-24 18:35:06, 電壓: 0.62V, pH: 2.18, ORP: 1384mV
2025-06-24 18:35:07, 電壓: 0.64V, pH: 2.22, ORP: 1375mV
2025-06-24 18:35:08, 電壓: 0.62V, pH: 2.17, ORP: 1385mV
2025-06-24 18:35:09, 電壓: 0.64V, pH: 2.23, ORP: 1372mV
2025-06-24 18:35:09, 電壓: 0.63V, pH: 2.21, ORP: 1378mV
2025-06-24 18:35:10, 電壓: 0.65V, pH: 2.29, ORP: 1355mV
2025-06-24 18:35:11, 電壓: 0.63V, pH: 2.22, ORP: 1371mV
2025-06-24 18:35:12, 電壓: 0.64V, pH: 2.23, ORP: 1368mV
2025-06-24 18:35:13, 電壓: 0.63V, pH: 2.20, ORP: 1375mV
2025-06-24 18:35:13, 電壓: 0.64V, pH: 2.25, ORP: 1367mV
2025-06-24 18:35:14, 電壓: 0.62V, pH: 2.19, ORP: 1382mV
2025-06-24 18:35:15, 電壓: 0.64V, pH: 2.23, ORP: 1374mV
2025-06-24 18:35:16, 電壓: 0.63V, pH: 2.20, ORP: 1377mV
2025-06-24 18:35:17, 電壓: 0.65V, pH: 2.26, ORP: 1364mV
2025-06-24 18:35:17, 電壓: 0.64V, pH: 2.25, ORP: 1365mV
2025-06-24 18:35:18, 電壓: 0.64V, pH: 2.25, ORP: 1359mV
2025-06-24 18:35:19, 電壓: 0.63V, pH: 2.20, ORP: 1375mV
2025-06-24 18:35:20, 電壓: 0.64V, pH: 2.24, ORP: 1367mV
2025-06-24 18:35:21, 電壓: 0.62V, pH: 2.18, ORP: 1383mV
2025-06-24 18:35:21, 電壓: 0.65V, pH: 2.26, ORP: 1363mV
2025-06-24 18:35:22, 電壓: 0.64V, pH: 2.23, ORP: 1368mV
2025-06-24 18:35:23, 電壓: 0.65V, pH: 2.26, ORP: 1361mV
2025-06-24 18:35:24, 電壓: 0.63V, pH: 2.22, ORP: 1372mV
2025-06-24 18:35:25, 電壓: 0.64V, pH: 2.25, ORP: 1366mV
2025-06-24 18:35:25, 電壓: 0.62V, pH: 2.18, ORP: 1382mV
2025-06-24 18:35:26, 電壓: 0.64V, pH: 2.24, ORP: 1368mV
2025-06-24 18:35:27, 電壓: 0.63V, pH: 2.22, ORP: 1372mV
2025-06-24 18:35:28, 電壓: 0.64V, pH: 2.23, ORP: 1365mV
2025-06-24 18:35:29, 電壓: 0.62V, pH: 2.16, ORP: 1387mV
2025-06-24 18:35:29, 電壓: 0.64V, pH: 2.22, ORP: 1375mV
2025-06-24 18:35:30, 電壓: 0.63V, pH: 2.21, ORP: 1376mV
2025-06-24 18:35:31, 電壓: 0.66V, pH: 2.29, ORP: 1352mV
2025-06-24 18:35:32, 電壓: 0.63V, pH: 2.19, ORP: 1378mV
2025-06-24 18:35:33, 電壓: 0.64V, pH: 2.25, ORP: 1370mV
2025-06-24 18:35:33, 電壓: 0.62V, pH: 2.17, ORP: 1389mV
2025-06-24 18:35:34, 電壓: 0.64V, pH: 2.26, ORP: 1364mV
2025-06-24 18:35:35, 電壓: 0.63V, pH: 2.22, ORP: 1374mV
2025-06-24 18:35:36, 電壓: 0.64V, pH: 2.23, ORP: 1369mV
2025-06-24 18:35:37, 電壓: 0.63V, pH: 2.19, ORP: 1377mV
2025-06-24 18:35:37, 電壓: 0.64V, pH: 2.25, ORP: 1367mV
2025-06-24 18:35:38, 電壓: 0.62V, pH: 2.17, ORP: 1385mV
2025-06-24 18:35:39, 電壓: 0.64V, pH: 2.23, ORP: 1372mV
2025-06-24 18:35:40, 電壓: 0.63V, pH: 2.20, ORP: 1377mV
2025-06-24 18:35:41, 電壓: 0.65V, pH: 2.29, ORP: 1355mV
2025-06-24 18:35:41, 電壓: 0.63V, pH: 2.22, ORP: 1370mV
2025-06-24 18:35:42, 電壓: 0.64V, pH: 2.25, ORP: 1363mV
2025-06-24 18:35:43, 電壓: 0.62V, pH: 2.17, ORP: 1385mV
2025-06-24 18:35:44, 電壓: 0.63V, pH: 2.22, ORP: 1375mV
2025-06-24 18:35:45, 電壓: 0.63V, pH: 2.21, ORP: 1373mV
2025-06-24 18:35:45, 電壓: 0.65V, pH: 2.29, ORP: 1356mV
2025-06-24 18:35:46, 電壓: 0.64V, pH: 2.23, ORP: 1368mV
2025-06-24 18:35:47, 電壓: 0.64V, pH: 2.25, ORP: 1362mV
2025-06-24 18:35:48, 電壓: 0.63V, pH: 2.20, ORP: 1376mV
2025-06-24 18:35:49, 電壓: 0.64V, pH: 2.23, ORP: 1373mV
2025-06-24 18:35:49, 電壓: 0.62V, pH: 2.17, ORP: 1387mV
2025-06-24 18:35:50, 電壓: 0.63V, pH: 2.20, ORP: 1380mV
2025-06-24 18:35:51, 電壓: 0.63V, pH: 2.21, ORP: 1377mV
2025-06-24 18:35:52, 電壓: 0.64V, pH: 2.23, ORP: 1370mV
2025-06-24 18:35:53, 電壓: 0.64V, pH: 2.24, ORP: 1366mV
2025-06-24 18:35:53, 電壓: 0.64V, pH: 2.24, ORP: 1367mV
2025-06-24 18:35:54, 電壓: 0.63V, pH: 2.21, ORP: 1372mV
2025-06-24 18:35:55, 電壓: 0.63V, pH: 2.22, ORP: 1374mV
2025-06-24 18:35:56, 電壓: 0.62V, pH: 2.18, ORP: 1384mV
2025-06-24 18:35:57, 電壓: 0.62V, pH: 2.18, ORP: 1385mV
2025-06-24 18:35:57, 電壓: 0.63V, pH: 2.19, ORP: 1380mV
2025-06-24 18:35:58, 電壓: 0.63V, pH: 2.22, ORP: 1374mV
2025-06-24 18:35:59, 電壓: 0.65V, pH: 2.26, ORP: 1360mV
2025-06-24 18:36:00, 電壓: 0.65V, pH: 2.26, ORP: 1360mV
2025-06-24 18:36:01, 電壓: 0.64V, pH: 2.24, ORP: 1369mV
2025-06-24 18:36:01, 電壓: 0.63V, pH: 2.20, ORP: 1380mV
2025-06-24 18:36:02, 電壓: 0.64V, pH: 2.23, ORP: 1371mV
2025-06-24 18:36:03, 電壓: 0.64V, pH: 2.24, ORP: 1367mV
2025-06-24 18:36:04, 電壓: 0.65V, pH: 2.28, ORP: 1356mV
2025-06-24 18:36:05, 電壓: 0.63V, pH: 2.21, ORP: 1373mV
2025-06-24 18:36:05, 電壓: 0.62V, pH: 2.17, ORP: 1384mV
2025-06-24 18:36:06, 電壓: 0.62V, pH: 2.18, ORP: 1383mV
2025-06-24 18:36:07, 電壓: 0.63V, pH: 2.21, ORP: 1373mV
2025-06-24 18:36:08, 電壓: 0.64V, pH: 2.25, ORP: 1364mV
2025-06-24 18:36:09, 電壓: 0.63V, pH: 2.19, ORP: 1382mV
2025-06-24 18:36:09, 電壓: 0.64V, pH: 2.24, ORP: 1369mV
2025-06-24 18:36:10, 電壓: 0.63V, pH: 2.21, ORP: 1375mV
2025-06-24 18:36:11, 電壓: 0.65V, pH: 2.26, ORP: 1362mV
2025-06-24 18:36:12, 電壓: 0.63V, pH: 2.22, ORP: 1371mV
2025-06-24 18:36:13, 電壓: 0.65V, pH: 2.26, ORP: 1364mV
2025-06-24 18:36:13, 電壓: 0.62V, pH: 2.18, ORP: 1385mV
2025-06-24 18:36:14, 電壓: 0.64V, pH: 2.25, ORP: 1363mV
2025-06-24 18:36:15, 電壓: 0.63V, pH: 2.22, ORP: 1372mV
2025-06-24 18:36:16, 電壓: 0.64V, pH: 2.24, ORP: 1366mV
2025-06-24 18:36:17, 電壓: 0.62V, pH: 2.15, ORP: 1391mV
2025-06-24 18:36:18, 電壓: 0.64V, pH: 2.23, ORP: 1372mV
2025-06-24 18:36:18, 電壓: 0.63V, pH: 2.22, ORP: 1373mV
2025-06-24 18:36:19, 電壓: 0.65V, pH: 2.27, ORP: 1360mV
2025-06-24 18:36:20, 電壓: 0.63V, pH: 2.19, ORP: 1378mV
2025-06-24 18:36:21, 電壓: 0.63V, pH: 2.22, ORP: 1375mV
2025-06-24 18:36:22, 電壓: 0.62V, pH: 2.19, ORP: 1382mV
2025-06-24 18:36:22, 電壓: 0.65V, pH: 2.29, ORP: 1356mV
2025-06-24 18:36:23, 電壓: 0.63V, pH: 2.20, ORP: 1376mV
2025-06-24 18:36:24, 電壓: 0.63V, pH: 2.22, ORP: 1373mV
2025-06-24 18:36:25, 電壓: 0.62V, pH: 2.17, ORP: 1388mV
2025-06-24 18:36:26, 電壓: 0.64V, pH: 2.23, ORP: 1371mV
2025-06-24 18:36:26, 電壓: 0.63V, pH: 2.22, ORP: 1372mV
2025-06-24 18:36:27, 電壓: 0.64V, pH: 2.24, ORP: 1367mV
2025-06-24 18:36:28, 電壓: 0.63V, pH: 2.19, ORP: 1379mV
2025-06-24 18:36:29, 電壓: 0.64V, pH: 2.22, ORP: 1376mV
2025-06-24 18:36:30, 電壓: 0.63V, pH: 2.19, ORP: 1381mV
2025-06-24 18:36:30, 電壓: 0.65V, pH: 2.26, ORP: 1363mV
2025-06-24 18:36:31, 電壓: 0.63V, pH: 2.22, ORP: 1371mV
2025-06-24 18:36:32, 電壓: 0.64V, pH: 2.23, ORP: 1367mV
2025-06-24 18:36:33, 電壓: 0.63V, pH: 2.19, ORP: 1382mV
2025-06-24 18:36:34, 電壓: 0.62V, pH: 2.18, ORP: 1387mV
2025-06-24 18:36:34, 電壓: 0.62V, pH: 2.18, ORP: 1381mV
2025-06-24 18:36:35, 電壓: 0.65V, pH: 2.26, ORP: 1363mV
2025-06-24 18:36:36, 電壓: 0.64V, pH: 2.23, ORP: 1367mV
2025-06-24 18:36:37, 電壓: 0.64V, pH: 2.23, ORP: 1372mV
2025-06-24 18:36:38, 電壓: 0.63V, pH: 2.19, ORP: 1380mV
2025-06-24 18:36:38, 電壓: 0.64V, pH: 2.23, ORP: 1372mV
2025-06-24 18:36:39, 電壓: 0.64V, pH: 2.23, ORP: 1368mV
2025-06-24 18:36:40, 電壓: 0.65V, pH: 2.29, ORP: 1354mV
2025-06-24 18:36:41, 電壓: 0.63V, pH: 2.19, ORP: 1379mV
2025-06-24 18:36:42, 電壓: 0.63V, pH: 2.22, ORP: 1371mV
2025-06-24 18:36:42, 電壓: 0.63V, pH: 2.20, ORP: 1378mV
2025-06-24 18:36:43, 電壓: 0.63V, pH: 2.21, ORP: 1375mV
2025-06-24 18:36:44, 電壓: 0.63V, pH: 2.19, ORP: 1381mV
2025-06-24 18:36:45, 電壓: 0.64V, pH: 2.24, ORP: 1370mV
2025-06-24 18:36:46, 電壓: 0.63V, pH: 2.21, ORP: 1375mV
2025-06-24 18:36:46, 電壓: 0.65V, pH: 2.28, ORP: 1355mV
2025-06-24 18:36:47, 電壓: 0.63V, pH: 2.21, ORP: 1374mV
2025-06-24 18:36:48, 電壓: 0.63V, pH: 2.22, ORP: 1371mV
2025-06-24 18:36:49, 電壓: 0.63V, pH: 2.19, ORP: 1384mV
2025-06-24 18:36:50, 電壓: 0.63V, pH: 2.22, ORP: 1377mV
2025-06-24 18:36:50, 電壓: 0.63V, pH: 2.19, ORP: 1379mV
2025-06-24 18:36:51, 電壓: 0.65V, pH: 2.27, ORP: 1362mV
2025-06-24 18:36:52, 電壓: 0.63V, pH: 2.22, ORP: 1372mV
2025-06-24 18:36:53, 電壓: 0.65V, pH: 2.27, ORP: 1359mV
2025-06-24 18:36:54, 電壓: 0.63V, pH: 2.20, ORP: 1376mV
2025-06-24 18:36:54, 電壓: 0.64V, pH: 2.24, ORP: 1370mV
2025-06-24 18:36:55, 電壓: 0.62V, pH: 2.17, ORP: 1389mV
2025-06-24 18:36:56, 電壓: 0.64V, pH: 2.25, ORP: 1364mV
2025-06-24 18:36:57, 電壓: 0.64V, pH: 2.25, ORP: 1364mV
2025-06-24 18:36:58, 電壓: 0.65V, pH: 2.27, ORP: 1359mV
2025-06-24 18:36:58, 電壓: 0.63V, pH: 2.19, ORP: 1375mV
2025-06-24 18:36:59, 電壓: 0.64V, pH: 2.23, ORP: 1371mV
2025-06-24 18:37:00, 電壓: 0.62V, pH: 2.18, ORP: 1384mV
2025-06-24 18:37:01, 電壓: 0.65V, pH: 2.28, ORP: 1359mV
2025-06-24 18:37:02, 電壓: 0.63V, pH: 2.21, ORP: 1375mV
2025-06-24 18:37:02, 電壓: 0.65V, pH: 2.26, ORP: 1362mV
2025-06-24 18:37:03, 電壓: 0.63V, pH: 2.21, ORP: 1372mV
2025-06-24 18:37:04, 電壓: 0.64V, pH: 2.25, ORP: 1365mV
2025-06-24 18:37:05, 電壓: 0.62V, pH: 2.18, ORP: 1384mV
2025-06-24 18:37:06, 電壓: 0.63V, pH: 2.20, ORP: 1380mV
2025-06-24 18:37:06, 電壓: 0.62V, pH: 2.17, ORP: 1385mV
2025-06-24 18:37:07, 電壓: 0.65V, pH: 2.28, ORP: 1360mV
2025-06-24 18:37:08, 電壓: 0.64V, pH: 2.22, ORP: 1371mV
